Datetime,Open,High,Low,Close,Volume,Ticker
2026-02-06 20:56:00+00:00,401.46,401.475,401.115,401.15,13600,MSFT
2026-02-06 20:56:00+00:00,186.06,186.06,185.78,185.795,49659,NVDA
2026-02-06 20:56:00+00:00,410.71,411.59,410.69,411.07,4904,TSLA
2026-02-06 20:57:00+00:00,268.33,268.77,268.33,268.755,3447,ADBE
2026-02-06 20:57:00+00:00,208.815,208.98,208.555,208.58,10831,AMD
2026-02-06 20:57:00+00:00,210.73,210.795,210.275,210.37,56672,AMZN
2026-02-06 20:57:00+00:00,332.71,333.0,332.49,332.93,9681,AVGO
2026-02-06 20:57:00+00:00,662.21,662.42,661.99,662.095,6772,META
2026-02-06 20:57:00+00:00,401.15,401.76,400.98,401.73,12045,MSFT
2026-02-06 20:57:00+00:00,185.775,185.85,185.68,185.77,60757,NVDA
2026-02-06 20:57:00+00:00,410.98,411.32,410.89,411.0,13029,TSLA
2026-02-06 20:58:00+00:00,268.735,268.75,268.65,268.65,3058,ADBE
2026-02-06 20:58:00+00:00,208.54,208.56,208.45,208.53,12305,AMD
2026-02-06 20:58:00+00:00,210.37,210.555,210.215,210.46,42773,AMZN
2026-02-06 20:58:00+00:00,332.88,333.23,332.88,333.055,8378,AVGO
2026-02-06 20:58:00+00:00,662.07,662.07,661.91,661.96,6115,META
2026-02-06 20:58:00+00:00,401.73,401.75,401.53,401.53,19942,MSFT
2026-02-06 20:58:00+00:00,185.78,185.8,185.65,185.66,53624,NVDA
2026-02-06 20:58:00+00:00,410.96,411.17,410.73,410.99,9029,TSLA
2026-02-06 20:59:00+00:00,268.59,268.62,268.45,268.51,5179,ADBE
2026-02-06 20:59:00+00:00,208.49,208.6,208.25,208.25,17968,AMD
2026-02-06 20:59:00+00:00,210.47,210.56,210.075,210.25,75702,AMZN
2026-02-06 20:59:00+00:00,333.045,333.24,332.51,332.59,23175,AVGO
2026-02-06 20:59:00+00:00,661.91,662.12,661.42,661.42,16109,META
2026-02-06 20:59:00+00:00,401.55,401.76,401.015,401.015,45843,MSFT
2026-02-06 20:59:00+00:00,185.66,185.85,185.21,185.21,92225,NVDA
2026-02-06 20:59:00+00:00,410.99,411.65,410.97,411.09,8558,TSLA
2026-02-06 21:00:00+00:00,185.33,185.33,185.33,185.33,141,NVDA
2026-02-06 21:01:00+00:00,662.48,662.48,662.48,662.48,170,META
2026-02-06 21:03:00+00:00,207.77,207.77,207.77,207.77,100,AMD
2026-02-06 21:03:00+00:00,410.25,410.25,410.25,410.25,243,TSLA
2026-02-06 21:04:00+00:00,332.42,332.42,332.42,332.42,75,AVGO
2026-02-06 21:04:00+00:00,185.39,185.39,185.39,185.39,100,NVDA
2026-02-06 21:13:00+00:00,401.45,401.45,401.45,401.45,69,MSFT
2026-02-06 21:13:00+00:00,185.54,185.54,185.54,185.54,105,NVDA
2026-02-06 21:17:00+00:00,661.04,661.04,661.04,661.04,80,META
2026-02-06 21:17:00+00:00,401.24,401.24,401.24,401.24,322,MSFT
2026-02-06 21:18:00+00:00,401.24,401.24,401.24,401.24,767,MSFT
2026-02-06 21:25:00+00:00,207.58,207.59,207.58,207.59,300,AMD
2026-02-06 21:32:00+00:00,185.45,185.45,185.45,185.45,117,NVDA
2026-02-06 21:50:00+00:00,185.51,185.51,185.51,185.51,100,NVDA
2026-02-09 13:17:00+00:00,330.71,330.71,330.71,330.71,50,AVGO
2026-02-09 13:22:00+00:00,185.0,185.0,185.0,185.0,300,NVDA
2026-02-09 13:28:00+00:00,184.91,184.91,184.91,184.91,400,NVDA
2026-02-09 13:31:00+00:00,184.69,184.69,184.69,184.69,100,NVDA
2026-02-09 13:33:00+00:00,208.61,209.43,208.61,209.43,1331,AMD
2026-02-09 13:33:00+00:00,330.17,330.19,330.17,330.19,370,AVGO
2026-02-09 13:33:00+00:00,184.6,184.6,184.6,184.6,163,NVDA
2026-02-09 13:34:00+00:00,184.49,184.49,184.49,184.49,150,NVDA
2026-02-09 13:37:00+00:00,209.54,209.54,209.54,209.54,527,AMZN
2026-02-09 13:50:00+00:00,405.62,405.62,405.62,405.62,120,MSFT
2026-02-09 13:53:00+00:00,209.36,209.36,209.36,209.36,138,AMZN
2026-02-09 13:54:00+00:00,209.06,209.1,209.06,209.1,422,AMZN
2026-02-09 13:55:00+00:00,208.69,208.69,208.69,208.69,313,AMZN
2026-02-09 14:05:00+00:00,184.16,184.16,184.16,184.16,130,NVDA
2026-02-09 14:08:00+00:00,209.14,209.14,209.14,209.14,100,AMZN
2026-02-09 14:21:00+00:00,183.89,183.89,183.89,183.89,100,NVDA
2026-02-09 14:30:00+00:00,267.575,267.575,263.66,263.68,1805,ADBE
2026-02-09 14:30:00+00:00,206.895,206.895,205.16,205.7,29769,AMD
2026-02-09 14:30:00+00:00,208.97,208.97,205.38,205.94,28720,AMZN
2026-02-09 14:30:00+00:00,331.23,335.69,330.765,335.19,6393,AVGO
2026-02-09 14:30:00+00:00,662.7,662.76,660.47,662.66,1744,META
2026-02-09 14:30:00+00:00,404.585,404.585,401.495,401.68,44200,MSFT
2026-02-09 14:30:00+00:00,184.29,186.11,184.065,185.52,218248,NVDA
2026-02-09 14:30:00+00:00,409.925,410.5,408.82,410.2,8064,TSLA
2026-02-09 14:31:00+00:00,263.36,264.37,263.36,264.06,609,ADBE
2026-02-09 14:31:00+00:00,205.32,205.32,204.23,205.01,12279,AMD
2026-02-09 14:31:00+00:00,205.9,206.01,205.17,205.325,42361,AMZN
2026-02-09 14:31:00+00:00,335.28,335.28,332.92,333.595,7910,AVGO
2026-02-09 14:31:00+00:00,661.68,667.0,661.44,667.0,1824,META
2026-02-09 14:31:00+00:00,401.67,403.07,400.88,402.91,45899,MSFT
2026-02-09 14:31:00+00:00,185.455,185.71,184.785,185.62,28682,NVDA
2026-02-09 14:31:00+00:00,409.55,411.13,408.52,410.02,12700,TSLA
2026-02-09 14:32:00+00:00,264.55,264.55,263.55,264.13,996,ADBE
2026-02-09 14:32:00+00:00,204.58,206.88,204.415,206.775,34414,AMD
2026-02-09 14:32:00+00:00,205.3,205.53,204.27,204.385,21085,AMZN
2026-02-09 14:32:00+00:00,333.445,335.215,332.81,334.34,7424,AVGO
2026-02-09 14:32:00+00:00,666.79,667.38,665.75,666.5,1408,META
2026-02-09 14:32:00+00:00,402.91,403.545,402.1,403.535,18731,MSFT
2026-02-09 14:32:00+00:00,185.605,186.55,185.5,186.55,16457,NVDA
2026-02-09 14:32:00+00:00,409.52,409.715,407.67,408.105,3852,TSLA
2026-02-09 14:33:00+00:00,264.17,265.36,264.17,265.35,401,ADBE
2026-02-09 14:33:00+00:00,206.8,207.14,205.89,207.045,4776,AMD
2026-02-09 14:33:00+00:00,204.395,204.645,203.745,204.3,28326,AMZN
2026-02-09 14:33:00+00:00,333.96,335.55,333.22,335.55,3922,AVGO
2026-02-09 14:33:00+00:00,667.06,668.065,665.61,667.93,1732,META
2026-02-09 14:33:00+00:00,403.54,404.54,403.19,404.485,7350,MSFT
2026-02-09 14:33:00+00:00,186.46,187.13,186.24,187.13,25825,NVDA
2026-02-09 14:33:00+00:00,407.875,410.2,407.36,409.37,8858,TSLA
2026-02-09 14:34:00+00:00,265.41,267.07,265.41,266.59,630,ADBE
2026-02-09 14:34:00+00:00,207.165,208.17,206.86,207.72,13392,AMD
2026-02-09 14:34:00+00:00,204.32,204.51,203.76,204.03,48060,AMZN
2026-02-09 14:34:00+00:00,335.72,336.2,335.46,335.69,1780,AVGO
2026-02-09 14:34:00+00:00,668.25,669.72,667.09,667.11,1683,META
2026-02-09 14:34:00+00:00,404.465,405.74,404.39,405.285,11078,MSFT
2026-02-09 14:34:00+00:00,187.125,187.43,186.705,187.28,27528,NVDA
2026-02-09 14:34:00+00:00,409.49,410.03,408.675,410.01,7648,TSLA
2026-02-09 14:35:00+00:00,267.105,267.105,266.78,266.78,256,ADBE
2026-02-09 14:35:00+00:00,207.55,207.67,206.57,207.67,4514,AMD
2026-02-09 14:35:00+00:00,203.97,204.25,203.45,204.21,40736,AMZN
2026-02-09 14:35:00+00:00,334.56,335.145,333.66,334.5,4212,AVGO
2026-02-09 14:35:00+00:00,667.02,667.47,666.4,667.08,2207,META
2026-02-09 14:35:00+00:00,405.08,405.08,403.63,404.78,11000,MSFT
2026-02-09 14:35:00+00:00,187.315,188.195,186.87,188.195,40709,NVDA
2026-02-09 14:35:00+00:00,409.87,410.58,409.605,410.575,16099,TSLA
2026-02-09 14:36:00+00:00,266.83,266.95,266.275,266.38,635,ADBE
2026-02-09 14:36:00+00:00,207.64,210.16,207.59,209.805,10084,AMD
2026-02-09 14:36:00+00:00,204.2,204.34,203.35,203.78,35707,AMZN
2026-02-09 14:36:00+00:00,334.44,336.365,334.38,335.52,1979,AVGO
2026-02-09 14:36:00+00:00,666.44,667.46,666.22,666.37,2758,META
2026-02-09 14:36:00+00:00,404.77,405.115,404.605,405.115,8936,MSFT
2026-02-09 14:36:00+00:00,188.2,189.3,188.2,189.015,71611,NVDA
2026-02-09 14:36:00+00:00,410.345,410.81,409.45,410.045,32171,TSLA
2026-02-09 14:37:00+00:00,266.87,267.115,266.72,266.72,2093,ADBE
2026-02-09 14:37:00+00:00,210.43,210.655,209.4,209.88,6295,AMD
2026-02-09 14:37:00+00:00,203.83,204.64,203.83,204.325,17761,AMZN
2026-02-09 14:37:00+00:00,335.77,336.69,335.505,336.69,963,AVGO
2026-02-09 14:37:00+00:00,667.415,668.07,667.415,667.98,591,META
2026-02-09 14:37:00+00:00,404.935,406.32,404.935,406.32,7256,MSFT
2026-02-09 14:37:00+00:00,189.13,189.28,188.51,189.24,41313,NVDA
2026-02-09 14:37:00+00:00,410.08,411.12,409.22,410.065,12012,TSLA
2026-02-09 14:38:00+00:00,267.38,267.765,267.14,267.14,6710,ADBE
2026-02-09 14:38:00+00:00,210.125,210.435,209.715,209.8,16372,AMD
2026-02-09 14:38:00+00:00,204.31,205.0,204.27,204.92,42243,AMZN
2026-02-09 14:38:00+00:00,336.13,336.34,335.37,335.37,2266,AVGO
2026-02-09 14:38:00+00:00,668.485,668.69,667.48,667.48,1268,META
2026-02-09 14:38:00+00:00,406.295,407.215,406.14,407.125,12630,MSFT
2026-02-09 14:38:00+00:00,189.16,189.2,188.46,188.63,37093,NVDA
2026-02-09 14:38:00+00:00,410.0,410.39,409.37,410.01,4194,TSLA
2026-02-09 14:39:00+00:00,266.96,267.96,266.96,267.96,2303,ADBE
2026-02-09 14:39:00+00:00,209.8,210.72,209.8,210.71,4829,AMD
2026-02-09 14:39:00+00:00,204.95,205.94,204.77,205.94,49320,AMZN
2026-02-09 14:39:00+00:00,335.31,337.31,335.31,336.97,10551,AVGO
2026-02-09 14:39:00+00:00,667.88,667.88,666.49,667.26,426,META
2026-02-09 14:39:00+00:00,406.96,408.51,406.86,408.51,3637,MSFT
2026-02-09 14:39:00+00:00,188.675,189.505,188.675,189.505,29440,NVDA
2026-02-09 14:39:00+00:00,410.025,410.75,409.835,410.39,8151,TSLA
2026-02-09 14:40:00+00:00,268.2,268.26,267.73,267.73,569,ADBE
2026-02-09 14:40:00+00:00,210.655,210.84,210.0,210.19,5492,AMD
2026-02-09 14:40:00+00:00,205.89,206.23,205.52,206.23,25985,AMZN
2026-02-09 14:40:00+00:00,337.38,338.15,337.145,338.09,2158,AVGO
2026-02-09 14:40:00+00:00,669.02,670.71,668.98,670.03,1203,META
2026-02-09 14:40:00+00:00,408.74,409.37,408.68,409.285,2891,MSFT
2026-02-09 14:40:00+00:00,189.51,189.81,189.0,189.77,33305,NVDA
2026-02-09 14:40:00+00:00,410.7,410.81,409.76,409.81,4870,TSLA
2026-02-09 14:41:00+00:00,268.05,268.05,267.28,267.28,731,ADBE
2026-02-09 14:41:00+00:00,210.29,211.04,210.05,210.55,8391,AMD
2026-02-09 14:41:00+00:00,206.23,206.565,205.76,205.87,16229,AMZN
2026-02-09 14:41:00+00:00,338.82,339.8,338.32,339.59,1767,AVGO
2026-02-09 14:41:00+00:00,670.11,670.795,668.78,668.78,1620,META
2026-02-09 14:41:00+00:00,409.11,409.79,409.07,409.225,6633,MSFT
2026-02-09 14:41:00+00:00,189.75,190.14,189.46,189.875,35800,NVDA
2026-02-09 14:41:00+00:00,409.685,410.49,409.35,409.545,2057,TSLA
2026-02-09 14:42:00+00:00,267.5,267.52,267.5,267.52,190,ADBE
2026-02-09 14:42:00+00:00,210.23,210.51,209.8,210.1,3641,AMD
2026-02-09 14:42:00+00:00,205.765,206.24,205.765,206.105,19242,AMZN
2026-02-09 14:42:00+00:00,339.26,340.26,339.26,339.94,875,AVGO
2026-02-09 14:42:00+00:00,667.51,667.51,666.725,667.12,1175,META
2026-02-09 14:42:00+00:00,409.145,409.86,408.675,409.86,8618,MSFT
2026-02-09 14:42:00+00:00,190.04,190.6,189.87,190.46,43117,NVDA
2026-02-09 14:42:00+00:00,409.47,409.58,408.85,409.35,1263,TSLA
2026-02-09 14:43:00+00:00,267.82,267.82,267.36,267.36,774,ADBE
2026-02-09 14:43:00+00:00,210.13,210.14,209.43,209.88,4603,AMD
2026-02-09 14:43:00+00:00,206.11,206.725,206.11,206.26,23232,AMZN
2026-02-09 14:43:00+00:00,340.24,340.9,339.93,340.9,2500,AVGO
2026-02-09 14:43:00+00:00,667.755,667.755,664.9,664.9,817,META
2026-02-09 14:43:00+00:00,409.83,409.83,408.28,408.58,8844,MSFT
2026-02-09 14:43:00+00:00,190.4,190.46,189.95,190.46,31498,NVDA
2026-02-09 14:43:00+00:00,409.475,409.885,409.215,409.795,1161,TSLA
2026-02-09 14:44:00+00:00,267.0,267.0,266.2,266.42,1518,ADBE
2026-02-09 14:44:00+00:00,209.915,210.16,209.64,210.11,4456,AMD
2026-02-09 14:44:00+00:00,206.25,206.925,206.1,206.84,14313,AMZN
2026-02-09 14:44:00+00:00,341.0,341.22,340.66,341.015,8213,AVGO
2026-02-09 14:44:00+00:00,664.81,665.36,664.56,665.2,1507,META
2026-02-09 14:44:00+00:00,408.71,409.6,408.71,409.16,3925,MSFT
2026-02-09 14:44:00+00:00,190.43,190.94,190.41,190.905,40695,NVDA
2026-02-09 14:44:00+00:00,409.87,412.36,409.81,412.35,5091,TSLA
2026-02-09 14:45:00+00:00,265.79,265.79,265.3,265.75,755,ADBE
2026-02-09 14:45:00+00:00,210.29,210.97,209.865,210.97,7026,AMD
2026-02-09 14:45:00+00:00,206.79,206.8,206.14,206.15,17445,AMZN
2026-02-09 14:45:00+00:00,340.86,341.38,340.86,341.08,4612,AVGO
2026-02-09 14:45:00+00:00,665.23,665.72,663.42,663.42,1719,META
2026-02-09 14:45:00+00:00,409.09,409.45,407.965,408.17,11980,MSFT
2026-02-09 14:45:00+00:00,190.88,191.63,190.88,191.305,91897,NVDA
2026-02-09 14:45:00+00:00,412.95,413.3,412.52,413.15,3386,TSLA
2026-02-09 14:46:00+00:00,265.87,265.87,265.4,265.4,782,ADBE
2026-02-09 14:46:00+00:00,211.025,212.34,211.02,212.265,10900,AMD
2026-02-09 14:46:00+00:00,206.12,206.73,206.11,206.73,10943,AMZN
2026-02-09 14:46:00+00:00,340.93,342.935,340.93,342.935,4629,AVGO
2026-02-09 14:46:00+00:00,663.46,664.8,663.36,664.8,434,META
2026-02-09 14:46:00+00:00,408.255,408.72,407.86,408.08,6410,MSFT
2026-02-09 14:46:00+00:00,191.035,192.18,190.86,192.18,32253,NVDA
2026-02-09 14:46:00+00:00,413.5,413.575,412.735,413.53,2747,TSLA
2026-02-09 14:47:00+00:00,265.15,265.51,264.75,265.23,561,ADBE
2026-02-09 14:47:00+00:00,211.8,212.46,211.33,211.89,6650,AMD
2026-02-09 14:47:00+00:00,206.33,206.515,205.89,206.11,11840,AMZN
2026-02-09 14:47:00+00:00,342.7,342.72,341.65,341.82,2730,AVGO
2026-02-09 14:47:00+00:00,664.48,664.48,663.685,663.75,390,META
2026-02-09 14:47:00+00:00,407.885,408.245,407.275,407.275,6245,MSFT
2026-02-09 14:47:00+00:00,192.13,192.39,191.645,192.39,54835,NVDA
2026-02-09 14:47:00+00:00,413.06,413.35,412.3,412.66,3984,TSLA
2026-02-09 14:48:00+00:00,265.16,265.8,265.1,265.5,821,ADBE
2026-02-09 14:48:00+00:00,212.08,212.155,211.42,211.585,2406,AMD
2026-02-09 14:48:00+00:00,206.2,206.77,206.075,206.77,7552,AMZN
2026-02-09 14:48:00+00:00,342.86,342.86,342.27,342.64,1949,AVGO
2026-02-09 14:48:00+00:00,663.59,663.62,663.01,663.01,283,META
2026-02-09 14:48:00+00:00,407.39,407.99,407.39,407.685,5849,MSFT
2026-02-09 14:48:00+00:00,192.37,192.97,192.37,192.97,63051,NVDA
2026-02-09 14:48:00+00:00,412.54,413.15,412.09,412.95,2545,TSLA
2026-02-09 14:49:00+00:00,265.5,265.5,264.55,264.8,822,ADBE
2026-02-09 14:49:00+00:00,211.76,212.11,211.76,211.93,2990,AMD
2026-02-09 14:49:00+00:00,206.84,206.84,205.63,205.72,14841,AMZN
2026-02-09 14:49:00+00:00,342.755,343.5,342.755,342.86,4830,AVGO
2026-02-09 14:49:00+00:00,662.46,662.46,662.07,662.07,182,META
2026-02-09 14:49:00+00:00,407.82,408.06,407.245,407.245,13704,MSFT
2026-02-09 14:49:00+00:00,192.91,193.655,192.91,193.47,73151,NVDA
2026-02-09 14:49:00+00:00,412.75,413.53,412.51,412.81,2376,TSLA
2026-02-09 14:50:00+00:00,264.73,264.99,264.73,264.795,539,ADBE
2026-02-09 14:50:00+00:00,211.94,212.11,211.12,211.99,5208,AMD
2026-02-09 14:50:00+00:00,205.66,205.74,205.21,205.21,8155,AMZN
2026-02-09 14:50:00+00:00,343.045,343.045,341.41,342.06,3747,AVGO
2026-02-09 14:50:00+00:00,661.26,661.26,660.76,660.76,703,META
2026-02-09 14:50:00+00:00,407.14,407.24,406.43,406.43,3604,MSFT
2026-02-09 14:50:00+00:00,193.54,193.54,192.41,192.86,71015,NVDA
2026-02-09 14:50:00+00:00,412.68,412.72,411.58,412.22,1614,TSLA
2026-02-09 14:51:00+00:00,264.415,265.655,264.415,265.64,1922,ADBE
2026-02-09 14:51:00+00:00,212.36,212.61,211.985,212.31,8587,AMD
2026-02-09 14:51:00+00:00,205.235,205.45,205.05,205.395,10712,AMZN
2026-02-09 14:51:00+00:00,341.785,341.785,340.09,340.09,3553,AVGO
2026-02-09 14:51:00+00:00,660.66,660.79,660.66,660.7,469,META
2026-02-09 14:51:00+00:00,406.45,407.185,406.23,407.185,32134,MSFT
2026-02-09 14:51:00+00:00,192.83,192.83,191.96,192.04,38036,NVDA
2026-02-09 14:51:00+00:00,412.285,412.285,411.67,412.24,1146,TSLA
2026-02-09 14:52:00+00:00,265.71,265.71,265.71,265.71,295,ADBE
2026-02-09 14:52:00+00:00,212.35,212.88,212.15,212.225,15131,AMD
2026-02-09 14:52:00+00:00,205.215,205.27,205.0,205.155,16731,AMZN
2026-02-09 14:52:00+00:00,339.935,340.84,339.935,340.0,2417,AVGO
2026-02-09 14:52:00+00:00,661.46,661.46,660.18,660.18,491,META
2026-02-09 14:52:00+00:00,407.245,407.4,406.095,406.26,3688,MSFT
2026-02-09 14:52:00+00:00,192.01,192.25,191.74,191.91,32325,NVDA
2026-02-09 14:52:00+00:00,412.1,412.12,410.97,411.16,2889,TSLA
2026-02-09 14:53:00+00:00,264.75,264.93,264.75,264.93,261,ADBE
2026-02-09 14:53:00+00:00,212.1,212.44,211.395,211.69,3545,AMD
2026-02-09 14:53:00+00:00,205.11,205.55,204.98,205.55,14975,AMZN
2026-02-09 14:53:00+00:00,340.235,340.44,339.695,340.09,3218,AVGO
2026-02-09 14:53:00+00:00,659.61,661.05,659.55,660.91,1172,META
2026-02-09 14:53:00+00:00,406.255,406.96,406.22,406.73,3109,MSFT
2026-02-09 14:53:00+00:00,191.91,192.09,191.56,191.78,29879,NVDA
2026-02-09 14:53:00+00:00,411.055,411.11,410.71,411.01,2167,TSLA
2026-02-09 14:54:00+00:00,265.22,265.22,265.21,265.22,320,ADBE
2026-02-09 14:54:00+00:00,211.66,212.09,211.31,212.03,2803,AMD
2026-02-09 14:54:00+00:00,205.4,205.415,204.1,204.4,17553,AMZN
2026-02-09 14:54:00+00:00,340.07,340.07,338.64,339.585,5232,AVGO
2026-02-09 14:54:00+00:00,661.265,661.27,660.655,660.76,4685,META
2026-02-09 14:54:00+00:00,406.495,406.495,406.095,406.315,4871,MSFT
2026-02-09 14:54:00+00:00,191.77,191.78,191.3,191.49,23428,NVDA
2026-02-09 14:54:00+00:00,410.73,411.855,410.73,411.84,1585,TSLA
2026-02-09 14:55:00+00:00,265.22,265.22,264.76,264.76,417,ADBE
2026-02-09 14:55:00+00:00,212.125,212.77,212.125,212.675,2829,AMD
2026-02-09 14:55:00+00:00,204.42,205.04,204.42,204.8,12518,AMZN
2026-02-09 14:55:00+00:00,340.075,340.315,339.68,340.11,1478,AVGO
2026-02-09 14:55:00+00:00,661.23,661.25,660.71,660.71,1051,META
2026-02-09 14:55:00+00:00,406.435,406.47,405.945,406.01,5922,MSFT
2026-02-09 14:55:00+00:00,191.6,191.72,191.175,191.32,26368,NVDA
2026-02-09 14:55:00+00:00,411.99,412.19,410.885,411.0,2004,TSLA
2026-02-09 14:56:00+00:00,265.0,265.66,265.0,265.42,445,ADBE
2026-02-09 14:56:00+00:00,212.81,213.105,212.77,212.94,3737,AMD
2026-02-09 14:56:00+00:00,204.73,205.155,204.69,204.98,10374,AMZN
2026-02-09 14:56:00+00:00,339.72,340.84,339.72,340.17,3350,AVGO
2026-02-09 14:56:00+00:00,660.76,661.46,660.5,661.27,725,META
2026-02-09 14:56:00+00:00,405.93,407.15,405.93,407.15,2716,MSFT
2026-02-09 14:56:00+00:00,191.33,191.395,191.06,191.145,39502,NVDA
2026-02-09 14:56:00+00:00,410.5,411.75,410.435,411.75,4810,TSLA
2026-02-09 14:57:00+00:00,265.46,265.46,265.46,265.46,161,ADBE
2026-02-09 14:57:00+00:00,212.865,213.43,212.865,213.32,2249,AMD
2026-02-09 14:57:00+00:00,204.825,204.9,204.705,204.825,12818,AMZN
2026-02-09 14:57:00+00:00,340.15,340.15,338.22,338.22,1088,AVGO
2026-02-09 14:57:00+00:00,660.55,660.55,660.37,660.37,191,META
2026-02-09 14:57:00+00:00,406.97,407.16,406.665,406.74,16865,MSFT
2026-02-09 14:57:00+00:00,191.13,191.19,190.82,190.92,32945,NVDA
2026-02-09 14:57:00+00:00,411.73,411.73,410.61,410.685,1434,TSLA
2026-02-09 14:58:00+00:00,265.61,265.61,265.41,265.41,186,ADBE
2026-02-09 14:58:00+00:00,213.36,213.775,213.19,213.585,6009,AMD
2026-02-09 14:58:00+00:00,204.73,205.04,204.72,204.88,14978,AMZN
2026-02-09 14:58:00+00:00,338.11,338.62,336.97,336.97,1855,AVGO
2026-02-09 14:58:00+00:00,660.37,661.98,660.37,660.985,1015,META
2026-02-09 14:58:00+00:00,406.925,407.395,406.92,407.2,6914,MSFT
2026-02-09 14:58:00+00:00,190.915,191.415,190.85,191.415,21382,NVDA
2026-02-09 14:58:00+00:00,410.11,410.82,410.11,410.23,786,TSLA
2026-02-09 14:59:00+00:00,265.1,265.12,264.93,265.075,587,ADBE
2026-02-09 14:59:00+00:00,213.78,213.78,213.12,213.36,4966,AMD
2026-02-09 14:59:00+00:00,204.89,205.045,204.74,204.78,8485,AMZN
2026-02-09 14:59:00+00:00,336.91,337.445,336.76,336.76,1968,AVGO
2026-02-09 14:59:00+00:00,660.4,661.1,659.875,660.44,1370,META
2026-02-09 14:59:00+00:00,407.245,407.805,407.245,407.46,6597,MSFT
2026-02-09 14:59:00+00:00,191.405,191.64,191.155,191.16,29430,NVDA
2026-02-09 14:59:00+00:00,410.39,410.455,409.405,409.65,1610,TSLA
2026-02-09 15:00:00+00:00,265.09,265.15,264.88,265.045,605,ADBE
2026-02-09 15:00:00+00:00,213.32,214.315,213.32,213.79,3009,AMD
2026-02-09 15:00:00+00:00,204.76,205.32,204.7,205.04,10558,AMZN
2026-02-09 15:00:00+00:00,336.81,338.45,336.72,337.435,2095,AVGO
2026-02-09 15:00:00+00:00,660.09,660.53,659.64,659.64,733,META
2026-02-09 15:00:00+00:00,407.54,407.84,407.135,407.685,9139,MSFT
2026-02-09 15:00:00+00:00,191.15,191.705,191.055,191.27,24020,NVDA
2026-02-09 15:00:00+00:00,409.58,411.335,409.58,410.705,1697,TSLA
2026-02-09 15:01:00+00:00,265.02,265.02,264.86,264.91,361,ADBE
2026-02-09 15:01:00+00:00,213.71,214.725,213.64,214.725,4292,AMD
2026-02-09 15:01:00+00:00,205.02,205.74,205.02,205.74,9552,AMZN
2026-02-09 15:01:00+00:00,337.3,338.385,336.81,338.385,1179,AVGO
2026-02-09 15:01:00+00:00,659.755,659.97,659.42,659.97,1084,META
2026-02-09 15:01:00+00:00,407.68,407.8,407.33,407.48,7220,MSFT
2026-02-09 15:01:00+00:00,191.09,191.99,191.03,191.99,17273,NVDA
2026-02-09 15:01:00+00:00,410.65,411.37,410.58,410.84,1682,TSLA
2026-02-09 15:02:00+00:00,264.76,264.94,264.76,264.935,825,ADBE
2026-02-09 15:02:00+00:00,214.695,214.695,213.54,213.795,3142,AMD
2026-02-09 15:02:00+00:00,205.75,205.895,205.62,205.67,12967,AMZN
2026-02-09 15:02:00+00:00,338.62,338.62,336.28,336.28,1449,AVGO
2026-02-09 15:02:00+00:00,659.47,659.63,658.9,659.175,679,META
2026-02-09 15:02:00+00:00,407.48,407.915,407.48,407.915,1637,MSFT
2026-02-09 15:02:00+00:00,192.01,192.02,190.86,191.0,20731,NVDA
2026-02-09 15:02:00+00:00,410.96,411.0,409.355,409.435,1707,TSLA
2026-02-09 15:03:00+00:00,265.135,265.44,265.135,265.33,539,ADBE
2026-02-09 15:03:00+00:00,213.81,214.39,213.5,214.27,2246,AMD
2026-02-09 15:03:00+00:00,205.57,205.75,205.54,205.75,8047,AMZN
2026-02-09 15:03:00+00:00,336.135,336.82,335.455,336.76,2939,AVGO
2026-02-09 15:03:00+00:00,659.12,659.81,659.12,659.435,270,META
2026-02-09 15:03:00+00:00,407.92,408.18,407.75,408.0,2087,MSFT
2026-02-09 15:03:00+00:00,190.905,191.01,190.75,190.88,11056,NVDA
2026-02-09 15:03:00+00:00,409.51,410.25,409.16,410.07,786,TSLA
2026-02-09 15:04:00+00:00,264.975,265.28,264.91,265.28,439,ADBE
2026-02-09 15:04:00+00:00,214.385,214.465,214.26,214.405,2237,AMD
2026-02-09 15:04:00+00:00,205.7,205.99,205.675,205.99,8106,AMZN
2026-02-09 15:04:00+00:00,336.86,337.6,336.78,337.6,1213,AVGO
2026-02-09 15:04:00+00:00,659.09,659.56,659.09,659.56,276,META
2026-02-09 15:04:00+00:00,407.94,408.08,407.63,408.08,2184,MSFT
2026-02-09 15:04:00+00:00,190.93,190.99,190.74,190.905,10273,NVDA
2026-02-09 15:04:00+00:00,410.07,410.705,409.675,410.705,841,TSLA
2026-02-09 15:05:00+00:00,265.295,265.295,264.8,264.82,632,ADBE
2026-02-09 15:05:00+00:00,214.39,214.5,214.24,214.46,1586,AMD
2026-02-09 15:05:00+00:00,206.15,206.25,205.985,206.08,8822,AMZN
2026-02-09 15:05:00+00:00,337.99,338.26,337.03,337.03,1208,AVGO
2026-02-09 15:05:00+00:00,659.76,660.4,659.67,660.01,735,META
2026-02-09 15:05:00+00:00,408.135,408.345,407.66,408.115,1646,MSFT
2026-02-09 15:05:00+00:00,190.86,191.38,190.75,191.38,17318,NVDA
2026-02-09 15:05:00+00:00,410.6,411.65,410.6,411.65,2554,TSLA
2026-02-09 15:06:00+00:00,264.865,264.91,264.865,264.91,185,ADBE
